Index,District,Season,Crop,Year,duration,Area ( in Hectare),Production ( in Tonnes),Yield (Ton./Ha.),Total duration of weeks (SMW),week,tempmax,tempmin,temp,dew,humidity,precip,precipcover,preciptype,windgust,windspeed,winddirection,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,suntime(hrs.)
2054,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,1,32.2,13.4,21.51428571,9.814285714,50.84285714,0.0,0.0,no rain,24.74285714,11.71428571,18.88571429,1016.9,8.642857143,3.842857143,207.7571429,17.92857143,8.0,10
2055,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,2,30.2,13.9,21.22857143,9.914285714,51.2,0.0,0.0,no rain,29.11428571,14.14285714,73.74285714,1014.842857,5.1,3.928571429,212.2285714,18.31428571,8.0,10
2056,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,3,34.9,15.4,23.41428571,12.97142857,55.45714286,0.0,0.0,no rain,25.8,12.65714286,87.92857143,1014.128571,4.614285714,3.828571429,215.3714286,18.58571429,8.0,11
2057,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,4,28.1,13.2,20.74285714,10.07142857,53.71428571,0.0,0.0,no rain,35.14285714,18.6,140.2,1016.9,2.957142857,3.985714286,218.9714286,18.97142857,7.857142857,11
2058,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,5,33.9,12.1,21.72857143,10.58571429,52.07142857,0.0,0.0,no rain,29.67142857,15.01428571,126.5857143,1015.514286,18.41428571,3.914285714,221.8142857,19.12857143,7.857142857,11
2059,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,6,33.4,13.2,21.84285714,9.742857143,50.2,0.0,0.0,no rain,31.02857143,15.05714286,171.2,1015.7,5.771428571,4.0,237.5571429,20.55714286,8.571428571,11
2060,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,7,35.4,16.4,24.22857143,12.38571429,51.42857143,0.0,0.0,no rain,25.61428571,12.3,227.9857143,1014.557143,5.214285714,3.914285714,239.5285714,20.68571429,8.571428571,11
2061,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,8,36.7,17.2,25.62857143,14.75714286,54.97142857,0.0,0.0,no rain,28.95714286,13.85714286,266.7,1013.2,12.67142857,3.885714286,245.2428571,21.14285714,8.857142857,11
2062,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,9,35.4,18.1,25.12857143,14.77142857,57.02857143,0.0,0.0,no rain,32.75714286,15.37142857,180.7428571,1010.771429,13.0,3.985714286,255.5142857,22.07142857,8.714285714,11
2063,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,10,33.9,17.4,25.75714286,15.12857143,56.52857143,0.0,0.0,no rain,26.6,12.28571429,305.0142857,1012.228571,6.214285714,3.957142857,272.2714286,23.51428571,9.0,11
2064,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,11,36.2,19.1,26.82857143,12.8,46.2,0.0,0.0,no rain,30.64285714,14.41428571,227.7142857,1013.485714,3.871428571,4.0,285.2285714,24.65714286,9.714285714,12
2065,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,12,39.6,21.3,28.8,15.47142857,49.05714286,0.0,0.0,no rain,27.92857143,13.68571429,208.6,1011.171429,0.814285714,3.985714286,290.9428571,25.12857143,10.0,12
2066,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,13,39.4,23.7,30.65714286,16.94285714,48.74285714,0.0,0.0,no rain,28.54285714,13.82857143,234.1571429,1010.614286,5.757142857,4.0,298.0428571,25.75714286,10.0,12
2067,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,14,37.3,24.2,29.4,22.57142857,69.3,0.0,0.0,no rain,32.02857143,16.3,218.5,1009.9,3.128571429,4.0,299.3857143,25.8,10.0,12
2068,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,15,40.2,25.4,31.31428571,21.74285714,60.82857143,1.0,1.19,no rain,30.85714286,15.31428571,245.1571429,1009.028571,12.37142857,4.0,300.0142857,25.88571429,9.857142857,12
2069,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,16,38.1,24.4,31.04285714,18.31428571,51.02857143,0.0,0.0,no rain,29.41428571,15.34285714,275.0,1008.6,6.357142857,3.942857143,310.6571429,26.81428571,9.857142857,12
2070,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,17,44.1,25.4,33.54285714,19.48571429,48.6,0.0,0.0,no rain,33.08571429,15.85714286,298.0428571,1007.371429,3.228571429,4.0,310.4857143,26.85714286,10.0,12
2071,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,18,35.7,27.0,30.27142857,23.52857143,68.68571429,0.0,0.0,no rain,41.34285714,21.24285714,222.7714286,1007.8,13.18571429,4.0,309.2,26.75714286,10.0,12
2072,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,19,35.8,26.4,30.34285714,23.68571429,69.0,0.0,0.0,no rain,38.97142857,19.6,230.5285714,1008.771429,14.11428571,4.0,306.6,26.55714286,10.0,13
2073,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,20,39.5,27.1,31.28571429,24.07142857,67.65714286,0.0,0.0,no rain,34.85714286,16.82857143,247.5571429,1008.871429,8.785714286,4.0,309.4571429,26.68571429,10.0,13
2074,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,21,40.4,28.1,32.1,24.94285714,68.12857143,0.0,0.0,no rain,36.21428571,19.21428571,232.8571429,1007.057143,7.057142857,4.0,308.8571429,26.68571429,10.0,13
2075,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,22,36.7,28.2,31.62857143,25.44285714,70.91428571,0.0,0.0,no rain,42.0,21.34285714,227.5285714,1005.4,18.88571429,4.0,301.7428571,26.02857143,9.714285714,13
2076,Navsari,Summer,Rice,2019,2018-2019,773,2396,3.1,50-23,23,35.6,28.8,31.61428571,25.98571429,73.02857143,0.0,0.0,no rain,40.62857143,20.62857143,227.3857143,1004.714286,26.77142857,4.0,284.1142857,24.51428571,8.857142857,13
2077,Surat,Summer,Rice,2018,2018-2019,2277,7285,3.2,50-23,50,30.7,17.1,23.14285714,13.58571429,56.65714286,0.0,0.0,no rain,30.58571429,19.32857143,164.8,1015.4,7.071428571,3.971428571,190.1285714,16.35714286,6.857142857,10
2078,Surat,Summer,Rice,2018,2018-2019,2277,7285,3.2,50-23,51,32.2,13.4,22.22857143,12.17142857,54.65714286,0.0,0.0,no rain,27.3,17.47142857,31.02857143,1015.157143,3.985714286,4.0,200.0857143,17.2,7.142857143,10
2079,Surat,Summer,Rice,2018,2018-2019,2277,7285,3.2,50-23,52,31.1,12.7,21.6,8.9,46.3625,0.0,0.0,no rain,30.55,18.175,118.375,1015.7125,13.4875,3.9125,199.0125,17.25,7.625,10
2080,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,1,32.2,14.1,21.54285714,11.3,54.25714286,0.0,0.0,no rain,24.98571429,15.42857143,13.07142857,1017.057143,8.971428571,3.8,206.0142857,17.8,7.857142857,10
2081,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,2,29.7,13.9,21.21428571,11.28571429,54.94285714,0.0,0.0,no rain,28.17142857,17.07142857,67.02857143,1015.1,5.614285714,3.857142857,210.2857143,18.15714286,8.0,10
2082,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,3,34.9,15.1,22.87142857,13.88571429,59.34285714,0.0,0.0,no rain,24.68571429,15.84285714,81.92857143,1014.228571,3.828571429,3.742857143,214.1142857,18.42857143,8.0,11
2083,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,4,28.1,13.2,20.52857143,10.54285714,55.18571429,0.0,0.0,no rain,34.88571429,22.31428571,138.5571429,1017.128571,2.942857143,3.971428571,219.9571429,18.97142857,7.857142857,11
2084,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,5,33.9,12.1,21.22857143,11.57142857,55.92857143,0.0,0.0,no rain,28.65714286,17.74285714,148.5857143,1015.771429,18.42857143,3.871428571,221.9,19.08571429,7.857142857,11
2085,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,6,33.4,13.2,21.28571429,10.51428571,53.22857143,0.0,0.0,no rain,29.14285714,17.84285714,170.9,1015.771429,5.742857143,4.0,236.8142857,20.45714286,8.571428571,11
2086,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,7,35.4,16.4,23.32857143,13.5,56.65714286,0.0,0.0,no rain,21.45714286,14.05714286,273.9,1014.628571,6.085714286,3.871428571,237.5857143,20.48571429,8.428571429,11
2087,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,8,36.7,17.2,24.45714286,15.67142857,61.11428571,0.0,0.0,no rain,24.94285714,15.54285714,329.4142857,1013.242857,12.71428571,3.8,241.6,20.78571429,8.857142857,11
2088,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,9,34.9,18.1,24.18571429,15.47142857,61.22857143,0.0,0.0,no rain,28.8,18.85714286,177.3857143,1010.742857,12.08571429,3.971428571,256.1714286,22.1,9.0,11
2089,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,10,33.4,17.4,24.77142857,15.97142857,61.14285714,0.0,0.0,no rain,23.24285714,14.82857143,304.4,1012.271429,5.828571429,3.914285714,270.5,23.32857143,9.0,11
2090,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,11,36.2,19.1,25.82857143,13.88571429,50.6,0.0,0.0,no rain,28.75714286,17.42857143,284.5,1013.557143,3.157142857,4.0,283.7714286,24.55714286,9.714285714,12
2091,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,12,39.4,21.7,27.61428571,16.72857143,54.7,0.0,0.0,no rain,23.97142857,15.35714286,258.2857143,1011.285714,0.5,3.971428571,289.1,24.98571429,10.0,12
2092,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,13,39.4,23.7,29.27142857,18.01428571,54.18571429,0.0,0.0,no rain,25.92857143,17.08571429,234.9,1010.671429,6.271428571,4.0,296.8,25.65714286,10.0,12
2093,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,14,36.2,24.2,28.45714286,23.05714286,73.95714286,0.0,0.0,no rain,30.51428571,19.5,212.7285714,1009.714286,3.6,4.0,298.6285714,25.75714286,10.0,12
2094,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,15,40.1,25.4,30.3,22.11428571,64.0,1.1,0.595714286,no rain,29.3,16.71428571,250.9571429,1008.957143,15.62857143,4.0,297.4857143,25.67142857,9.714285714,12
2095,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,16,38.1,24.4,30.01428571,18.78571429,53.67142857,0.3,0.595714286,no rain,28.68571429,19.3,282.5142857,1008.614286,6.3,3.942857143,310.0142857,26.74285714,9.857142857,12
2096,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,17,42.7,25.4,32.21428571,20.4,52.84285714,0.0,0.0,no rain,29.25714286,19.74285714,299.3285714,1007.371429,3.2,4.0,310.9,26.88571429,10.0,12
2097,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,18,34.7,27.1,29.45714286,23.74285714,72.02857143,0.0,0.0,no rain,41.51428571,25.65714286,217.3285714,1007.585714,11.31428571,4.0,310.5285714,26.82857143,10.0,12
2098,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,19,34.1,26.4,29.64285714,23.74285714,71.4,0.0,0.0,no rain,39.0,24.82857143,225.6714286,1008.657143,12.81428571,4.0,309.1571429,26.71428571,10.0,13
2099,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,20,39.6,27.3,30.42857143,24.21428571,70.68571429,0.0,0.0,no rain,33.47142857,21.12857143,248.1,1008.785714,7.8,4.0,307.7428571,26.58571429,10.0,13
2100,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,21,40.4,28.4,31.25714286,24.92857143,70.54285714,0.0,0.0,no rain,37.48571429,23.71428571,231.4142857,1006.928571,5.314285714,4.0,309.7,26.74285714,9.857142857,13
2101,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,22,36.4,28.2,30.82857143,25.58571429,74.31428571,0.0,0.0,no rain,42.27142857,26.18571429,222.3142857,1005.2,15.9,4.0,302.7,26.12857143,9.714285714,13
2102,Surat,Summer,Rice,2019,2018-2019,2277,7285,3.2,50-23,23,34.7,28.9,30.85714286,26.2,76.82857143,0.0,0.0,no rain,41.08571429,25.37142857,221.0142857,1004.528571,21.45714286,4.0,289.7857143,25.02857143,9.0,13
2103,Tapi,Summer,Rice,2018,2018-2019,1864,5776,3.1,50-23,50,30.7,15.4,22.42857143,12.48571429,55.2,0.0,0.0,no rain,29.11428571,12.87142857,95.52857143,1015.342857,3.042857143,3.985714286,197.1571429,17.01428571,7.0,10
2104,Tapi,Summer,Rice,2018,2018-2019,1864,5776,3.1,50-23,51,32.2,13.4,21.7,11.34285714,54.17142857,0.0,0.0,no rain,23.51428571,11.47142857,66.5,1015.085714,1.4,4.0,201.8285714,17.42857143,7.142857143,10
2105,Tapi,Summer,Rice,2018,2018-2019,1864,5776,3.1,50-23,52,31.2,11.8,20.9625,8.4,47.2375,0.0,0.0,no rain,25.9125,12.4375,131.9625,1015.625,9.45,3.9375,200.5125,17.2875,7.625,10
2106,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,1,32.2,11.8,21.14285714,10.2,52.71428571,0.0,0.0,no rain,21.85714286,10.45714286,94.78571429,1016.942857,10.37142857,3.842857143,208.4428571,18.04285714,8.0,10
2107,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,2,29.7,11.8,20.55714286,10.44285714,55.01428571,0.0,0.0,no rain,25.05714286,11.07142857,87.6,1014.914286,4.471428571,3.928571429,212.9714286,18.38571429,8.0,10
2108,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,3,34.9,13.3,23.35714286,12.77142857,54.17142857,0.0,0.0,no rain,22.98571429,11.57142857,100.0142857,1014.228571,4.357142857,3.828571429,215.7285714,18.61428571,8.0,11
2109,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,4,28.1,12.4,20.04285714,10.42857143,56.62857143,0.8,2.975714286,no rain,31.85714286,14.0,140.6714286,1016.928571,4.685714286,3.985714286,217.1857143,18.8,7.857142857,11
2110,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,5,33.9,12.1,21.67142857,10.51428571,51.42857143,0.0,0.0,no rain,26.74285714,11.52857143,79.42857143,1015.542857,21.12857143,3.914285714,218.1571429,18.82857143,8.0,11
2111,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,6,33.4,12.3,21.42857143,9.585714286,50.11428571,0.0,0.0,no rain,30.67142857,14.15714286,175.7571429,1015.728571,6.5,4.0,235.4571429,20.3,8.571428571,11
2112,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,7,35.4,15.4,24.1,12.47142857,50.98571429,0.0,0.0,no rain,23.5,9.914285714,176.0857143,1014.571429,4.757142857,3.914285714,240.4428571,20.77142857,8.571428571,11
2113,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,8,37.2,17.1,25.57142857,14.24285714,52.48571429,0.0,0.0,no rain,24.72857143,11.17142857,249.2571429,1013.228571,12.04285714,3.871428571,248.4571429,21.38571429,9.0,11
2114,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,9,36.3,15.4,24.6,14.27142857,56.11428571,0.5,2.381428571,no rain,32.07142857,13.78571429,177.8142857,1010.828571,15.48571429,3.985714286,251.2285714,21.68571429,8.714285714,11
2115,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,10,33.4,16.4,25.07142857,14.14285714,54.21428571,0.0,0.0,no rain,23.4,10.04285714,297.5,1012.328571,4.714285714,3.957142857,274.8,23.78571429,9.142857143,11
2116,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,11,36.2,18.3,26.12857143,13.04285714,47.94285714,0.0,0.0,no rain,25.61428571,11.11428571,223.6714286,1013.557143,2.357142857,4.0,284.9714286,24.61428571,9.857142857,12
2117,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,12,39.4,18.5,28.2,14.71428571,47.07142857,0.0,0.0,no rain,25.3,11.07142857,173.6714286,1011.3,1.157142857,3.985714286,292.4285714,25.27142857,10.0,12
2118,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,13,39.4,22.4,30.22857143,16.27142857,46.15714286,0.0,0.0,no rain,24.94285714,10.75714286,239.5857143,1010.742857,7.285714286,4.0,298.9142857,25.8,10.0,12
2119,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,14,38.8,23.0,29.8,20.61428571,61.0,0.0,0.0,no rain,26.85714286,12.35714286,228.9428571,1009.985714,2.085714286,4.0,300.0714286,25.88571429,10.0,12
2120,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,15,40.1,24.2,31.15714286,20.1,55.08571429,3.0,2.975714286,no rain,26.64285714,11.87142857,239.0,1009.142857,13.61428571,4.0,296.3857143,25.57142857,9.857142857,12
2121,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,16,38.1,23.6,30.34285714,17.21428571,48.94285714,0.3,1.785714286,no rain,25.85714286,12.04285714,270.4857143,1008.7,7.0,3.942857143,308.6714286,26.62857143,9.857142857,12
2122,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,17,42.7,24.0,33.14285714,18.41428571,45.77142857,0.0,0.0,no rain,28.07142857,12.91428571,304.5,1007.528571,4.271428571,4.0,309.5714286,26.72857143,10.0,12
2123,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,18,37.3,25.3,30.22857143,22.21428571,64.52857143,0.0,0.0,no rain,36.01428571,16.88571429,230.2857143,1007.9,17.72857143,4.0,306.9714286,26.54285714,10.0,12
2124,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,19,37.5,24.9,30.15714286,22.84285714,66.87142857,0.0,0.0,no rain,35.51428571,15.74285714,235.9714286,1008.914286,19.32857143,4.0,302.3,26.01428571,9.857142857,13
2125,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,20,39.3,25.2,31.07142857,22.87142857,64.52857143,0.0,0.0,no rain,32.81428571,14.34285714,249.0857143,1009.028571,10.92857143,4.0,307.6285714,26.61428571,10.0,13
2126,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,21,40.4,26.1,32.04285714,23.87142857,64.55714286,0.0,0.0,no rain,32.5,14.24285714,239.6428571,1007.2,7.485714286,4.0,307.2571429,26.55714286,10.0,13
2127,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,22,37.9,27.0,31.51428571,24.61428571,68.55714286,0.0,0.0,no rain,37.64285714,16.82857143,234.8285714,1005.442857,21.67142857,4.0,302.2142857,26.04285714,9.571428571,13
2128,Tapi,Summer,Rice,2019,2018-2019,1864,5776,3.1,50-23,23,37.3,27.5,31.47142857,25.25714286,70.92857143,0.0,0.0,no rain,37.02857143,16.77142857,234.7285714,1004.828571,30.1,4.0,280.0857143,24.21428571,8.857142857,13
2129,Valsad,Summer,Rice,2018,2018-2019,946,2952,3.12,50-23,50,30.7,17.8,23.34285714,13.95714286,57.38571429,0.0,0.0,no rain,27.77142857,15.31428571,76.45714286,1014.7,3.114285714,4.0,198.6428571,17.12857143,7.0,10
2130,Valsad,Summer,Rice,2018,2018-2019,946,2952,3.12,50-23,51,32.2,14.8,22.42857143,12.77142857,56.44285714,0.0,0.0,no rain,24.64285714,14.14285714,36.08571429,1014.657143,1.314285714,4.0,203.7142857,17.61428571,7.428571429,10
2131,Valsad,Summer,Rice,2018,2018-2019,946,2952,3.12,50-23,52,31.1,13.4,21.625,9.85,49.25,0.0,0.0,no rain,26.5125,14.575,81.8875,1015.25,7.9625,4.025,201.7375,17.4625,7.625,10
2132,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,1,32.2,15.1,21.57142857,11.74285714,56.18571429,0.0,0.0,no rain,23.34285714,13.32857143,21.22857143,1016.614286,11.32857143,3.957142857,210.4142857,18.21428571,8.0,10
2133,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,2,31.0,14.1,21.17142857,11.7,56.45714286,0.0,0.0,no rain,24.01428571,14.25714286,69.54285714,1014.514286,3.242857143,4.0,215.1428571,18.51428571,8.0,10
2134,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,3,34.9,15.7,23.2,14.57142857,60.58571429,0.0,0.0,no rain,23.21428571,13.27142857,92.18571429,1013.985714,5.285714286,3.957142857,217.2857143,18.78571429,8.0,11
2135,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,4,28.1,12.7,20.58571429,11.37142857,58.01428571,0.7,3.571428571,no rain,30.85714286,17.78571429,140.2,1016.571429,4.085714286,4.0,219.0857143,18.94285714,7.857142857,11
2136,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,5,33.9,13.4,21.52857143,12.24285714,57.57142857,0.0,0.0,no rain,26.44285714,14.87142857,180.8142857,1015.242857,16.74285714,3.985714286,224.3857143,19.32857143,7.857142857,11
2137,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,6,33.4,13.7,21.25714286,11.28571429,55.8,0.0,0.0,no rain,26.64285714,14.14285714,176.5571429,1015.557143,5.614285714,3.985714286,240.6571429,20.77142857,8.571428571,11
2138,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,7,35.4,16.7,23.38571429,14.18571429,58.31428571,0.0,0.0,no rain,26.42857143,14.51428571,233.0428571,1014.528571,4.6,3.985714286,241.7285714,20.88571429,8.571428571,11
2139,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,8,36.7,17.7,24.52857143,16.04285714,61.34285714,0.0,0.0,no rain,26.47142857,14.58571429,324.1,1013.142857,10.02857143,3.985714286,251.0571429,21.68571429,9.0,11
2140,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,9,34.9,18.1,24.12857143,16.11428571,64.07142857,0.2,1.19,no rain,27.25714286,15.11428571,179.4142857,1010.842857,14.08571429,4.042857143,253.7714286,21.92857143,8.714285714,11
2141,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,10,33.4,18.2,24.72857143,16.55714286,63.01428571,0.0,0.0,no rain,25.91428571,14.64285714,309.9571429,1012.257143,4.557142857,4.042857143,273.8285714,23.67142857,9.0,11
2142,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,11,36.2,19.4,25.57142857,15.42857143,56.38571429,0.0,0.0,no rain,27.55714286,15.52857143,274.0142857,1013.514286,2.314285714,4.042857143,285.5714286,24.7,9.714285714,12
2143,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,12,39.4,19.8,27.25714286,16.97142857,56.02857143,0.0,0.0,no rain,27.37142857,15.58571429,212.4571429,1011.214286,2.142857143,4.128571429,292.6142857,25.24285714,10.0,12
2144,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,13,39.4,22.9,28.85714286,18.8,57.34285714,0.0,0.0,no rain,26.87142857,15.37142857,231.1571429,1010.728571,3.657142857,4.042857143,298.9285714,25.77142857,10.0,12
2145,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,14,36.2,23.4,28.02857143,22.51428571,73.54285714,0.0,0.0,no rain,28.95714286,16.1,224.1285714,1010.171429,3.5,4.128571429,300.2714286,25.92857143,10.0,12
2146,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,15,40.1,24.4,29.58571429,22.51428571,67.95714286,0.0,0.0,no rain,27.05714286,14.65714286,251.9,1009.242857,11.62857143,4.214285714,298.9,25.78571429,10.0,12
2147,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,16,38.1,24.1,29.14285714,20.41428571,61.88571429,0.0,0.0,no rain,29.01428571,16.08571429,276.1142857,1008.771429,6.171428571,4.157142857,310.0142857,26.71428571,9.857142857,12
2148,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,17,42.7,24.5,31.14285714,21.98571429,61.0,0.0,0.0,no rain,29.45714286,16.21428571,292.5714286,1007.571429,4.785714286,4.185714286,305.9857143,26.44285714,10.0,12
2149,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,18,34.7,25.6,29.07142857,23.47142857,72.71428571,0.4,1.191428571,no rain,34.3,19.17142857,226.7714286,1008.128571,19.28571429,4.171428571,305.8428571,26.4,10.0,12
2150,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,19,34.1,25.6,29.1,23.7,73.71428571,0.0,0.0,no rain,33.28571429,17.57142857,240.6,1009.114286,23.25714286,4.214285714,303.1285714,26.17142857,9.857142857,13
2151,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,20,38.4,25.6,29.72857143,24.21428571,73.62857143,0.0,0.0,no rain,30.4,16.08571429,257.9857143,1009.142857,13.28571429,4.257142857,311.0857143,26.88571429,10.0,13
2152,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,21,40.4,27.1,30.57142857,25.12857143,74.1,0.0,0.0,no rain,30.65714286,16.71428571,240.7857143,1007.4,12.3,4.257142857,306.7857143,26.47142857,10.0,13
2153,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,22,36.4,27.2,30.45714286,25.37142857,74.95714286,0.0,0.0,no rain,34.5,19.12857143,234.4571429,1005.728571,28.17142857,4.257142857,298.3571429,25.74285714,9.714285714,13
2154,Valsad,Summer,Rice,2019,2018-2019,946,2952,3.12,50-23,23,34.7,27.9,30.64285714,25.82857143,75.98571429,0.0,0.0,no rain,33.02857143,18.61428571,234.4142857,1005.0,36.65714286,4.3,277.4142857,23.94285714,8.571428571,13
2155,Bharuch,Summer,Rice,2019,2019-2020,2885,6883,2.39,50-23,50,31.9,16.7,22.71428571,15.55714286,65.91428571,0.1,0.595714286,no rain,25.05714286,11.91428571,156.1142857,1013.728571,11.27142857,3.685714286,187.5285714,16.12857143,7.0,10
