ID,Yield (Ton./Ha.),District,Year,Is_Synthetic,Germination_Rainfall_Total,Germination_Rainy_Weeks,Germination_Max_Weekly_Rain,Germination_Mean_Temp,Germination_Heat_Stress_Weeks,Germination_Night_Stress_Weeks,Germination_Mean_Humidity,Germination_Mean_Solar,Vegetative_Rainfall_Total,Vegetative_Rainy_Weeks,Vegetative_Max_Weekly_Rain,Vegetative_Mean_Temp,Vegetative_Heat_Stress_Weeks,Vegetative_Night_Stress_Weeks,Vegetative_Mean_Humidity,Vegetative_Mean_Solar,Reproductive_Rainfall_Total,Reproductive_Rainy_Weeks,Reproductive_Max_Weekly_Rain,Reproductive_Mean_Temp,Reproductive_Heat_Stress_Weeks,Reproductive_Night_Stress_Weeks,Reproductive_Mean_Humidity,Reproductive_Mean_Solar,Ripening_Rainfall_Total,Ripening_Rainy_Weeks,Ripening_Max_Weekly_Rain,Ripening_Mean_Temp,Ripening_Heat_Stress_Weeks,Ripening_Night_Stress_Weeks,Ripening_Mean_Humidity,Ripening_Mean_Solar,Germination_Rain_x_Temp,Germination_Heat_x_Humidity,Vegetative_Rain_x_Temp,Vegetative_Heat_x_Humidity,Reproductive_Rain_x_Temp,Reproductive_Heat_x_Humidity,Ripening_Rain_x_Temp,Ripening_Heat_x_Humidity
979,2.94,Tapi,2021,1,49.254198369181395,1.0,46.18902293418942,29.959726921279987,1.0,1.0,76.08048794937685,212.6285714,460.19909806741583,7.0,200.8218388443018,28.560880625897745,1.0,3.0,82.57102796507873,160.21836734285716,539.6822679678974,6.0,202.9357529373997,27.31531397608404,0.0,2.0,86.08869499414506,141.97857143333334,597.0750355955057,5.0,273.4347879422151,27.444092614956425,3.0,0.0,76.76871604760314,178.055357125,1475.6423328672288,76.08048794937685,13143.691504049273,82.57102796507873,14741.59059686824,0.0,16386.18257496146,230.3061481428094
980,2.92,Valsad,2022,1,0.0,0.0,0.0,30.374830049882334,0.0,2.0,67.37376641406723,272.33571429999995,0.0,0.0,0.0,27.168315999999997,0.0,0.0,54.49431000000001,250.4087912076923,0.0,0.0,0.0,27.168315999999997,0.0,0.0,54.49431000000001,250.4087912076923,0.0,0.0,0.0,27.168315999999997,0.0,0.0,54.49431000000001,250.4087912076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,2.91,Navsari,2017,1,230.4138876443682,2.0,218.54368164093768,31.014074093211914,2.0,1.0,74.30790367607884,226.4357143,0.0,0.0,0.0,27.303405999999995,0.0,0.0,58.751269999999984,257.33537088076923,0.0,0.0,0.0,27.303405999999995,0.0,0.0,58.751269999999984,257.33537088076923,0.0,0.0,0.0,27.303405999999995,0.0,0.0,58.751269999999984,257.33537088076923,7146.073383507441,148.61580735215767,0.0,0.0,0.0,0.0,0.0,0.0
982,2.35,Tapi,2021,1,54.09546197098549,1.0,50.72900618309154,30.06668291026692,2.0,1.0,73.63934774650113,212.6285714,0.0,0.0,0.0,27.189055999999994,0.0,0.0,59.959476,242.9629807576923,0.0,0.0,0.0,27.189055999999994,0.0,0.0,59.959476,242.9629807576923,0.0,0.0,0.0,27.189055999999994,0.0,0.0,59.959476,242.9629807576923,1626.4711019660235,147.27869549300226,0.0,0.0,0.0,0.0,0.0,0.0
983,0.85,Narmada,2018,1,0.7897067211712138,0.0,0.7107360490540925,32.287625029173654,2.0,2.0,60.14586430716784,281.91428575,587.3048885350318,7.0,238.728341810058,27.74811250458931,2.0,1.0,80.2863745717052,145.80816326285714,210.93066522483124,6.0,84.10376580473428,26.405963431009422,0.0,0.0,82.02697370756592,145.35238096666666,31.667239518965673,1.0,26.29723381500142,27.75571722793388,6.0,0.0,63.77960464229156,225.68214285,25.497754496194343,120.29172861433568,16296.602121565345,160.5727491434104,5569.827432405385,0.0,878.946945477664,382.67762785374936
984,2.92,Valsad,2022,1,13.963103936726927,1.0,10.811161738820172,30.4792546119895,0.0,2.0,67.75588726497617,272.33571429999995,0.0,0.0,0.0,27.261716999999997,0.0,0.0,54.80338300000001,250.4087912076923,0.0,0.0,0.0,27.261716999999997,0.0,0.0,54.80338300000001,250.4087912076923,0.0,0.0,0.0,27.261716999999997,0.0,0.0,54.80338300000001,250.4087912076923,425.58500006117293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,1.02,Narmada,2020,1,63.84903674460977,1.0,62.22575614940783,30.27669133171361,2.0,1.0,68.6585176284605,226.67857145,318.37943407227453,7.0,74.4544699665958,28.68660367849967,6.0,2.0,83.4743030140801,178.95102041428572,819.5402631642878,6.0,346.29986030974794,27.159171237144736,1.0,1.0,89.27052734265435,135.45238095,223.6880660188278,4.0,107.56939410871546,27.972334270525828,6.0,0.0,74.09699494857401,198.14285715,1933.1375773437903,137.317035256921,9133.224644616354,500.84581808448064,22258.034343013554,89.27052734265435,6257.077355006101,444.58196969144404
986,1.03,Narmada,2021,1,37.67762382355222,1.0,35.354338708427015,30.192594259593783,2.0,1.0,67.86515414857286,237.3071429,439.90898592914186,7.0,114.8510946042329,28.2159940088503,3.0,1.0,79.42552228938628,167.91632654428574,241.01557759516243,6.0,77.67853276222964,27.085542278147262,0.0,0.0,82.41133691068423,145.89761905,584.3567126521436,6.0,208.8936355686488,26.666102093747064,2.0,0.0,75.11327802663062,181.8607143,1137.5852087701167,135.7303082971457,12412.469311416076,238.27656686815885,6528.037616645854,0.0,15582.51575874848,150.22655605326125
987,2.92,Valsad,2022,1,17.040863296860135,1.0,13.194167293054235,30.53839584694785,1.0,2.0,67.68163362203504,272.33571429999995,0.0,0.0,0.0,27.314615,0.0,0.0,54.743324,250.4087912076923,0.0,0.0,0.0,27.314615,0.0,0.0,54.743324,250.4087912076923,0.0,0.0,0.0,27.314615,0.0,0.0,54.743324,250.4087912076923,520.4006289332395,67.68163362203504,0.0,0.0,0.0,0.0,0.0,0.0
988,2.76,Navsari,2021,1,145.70526170591316,2.0,135.32022145473576,30.533151406804443,1.0,1.0,82.45426893559113,233.93571425,0.0,0.0,0.0,27.577005000000003,0.0,0.0,67.23693,247.99189561538464,0.0,0.0,0.0,27.577005000000003,0.0,0.0,67.23693,247.99189561538464,0.0,0.0,0.0,27.577005000000003,0.0,0.0,67.23693,247.99189561538464,4448.840816434712,82.45426893559113,0.0,0.0,0.0,0.0,0.0,0.0
989,0.79,Narmada,2017,1,27.218408843480443,2.0,14.15357259860983,30.95227478210156,2.0,1.0,68.30937896247178,226.8714286,729.8492611339084,7.0,194.98278335147808,27.752000120077494,3.0,0.0,83.18405730114662,155.71224489857144,346.3171365212294,6.0,165.98280592915165,27.220996105184323,0.0,0.0,82.83753268864898,164.5595238,78.4879935013818,3.0,26.42660058621556,28.241100620518583,7.0,0.0,67.87353435439202,213.5464285625,842.4716696549898,136.61875792494357,20254.776782626694,249.55217190343987,9427.097424402973,0.0,2216.587321975132,475.11474048074416
990,2.94,Tapi,2021,1,45.79244219582665,1.0,42.94269793900482,30.03460390199424,2.0,1.0,75.57212799640688,212.6285714,427.85470669662925,7.0,186.70738234349923,28.632261533788746,1.0,3.0,82.01929906553565,160.21836734285716,501.7515232873195,6.0,188.6727232102729,27.38358189598749,0.0,2.0,85.51346149974908,141.97857143333334,555.1105278202248,5.0,254.216841117175,27.512682385445647,3.0,0.0,76.25575744374278,178.055357125,1375.357863056621,151.14425599281375,12250.447860600363,82.01929906553565,13739.753929374789,0.0,15272.579640734933,228.76727233122836
991,2.94,Tapi,2021,1,46.83722167576245,1.0,43.922458953451056,30.102600752710394,2.0,1.0,75.75047488307499,212.6285714,437.6164445842698,7.0,190.96721284109157,28.69708355107028,1.0,3.0,82.21286099137865,160.21836734285716,513.199257245586,6.0,192.9773940288925,27.445576964620027,0.0,2.0,85.7152694947207,141.97857143333334,567.7756764943822,5.0,260.0169366420546,27.57496973117088,4.0,1.0,76.43571766573439,178.055357125,1409.9221844716703,151.50094976614997,12558.315673557106,82.21286099137865,14085.049712919561,0.0,15656.39709342766,305.74287066293755
992,2.39,Bharuch,2020,1,117.80198432787085,1.0,117.44974612111616,31.403438682038676,2.0,2.0,67.61515961206108,238.8357143,0.0,0.0,0.0,27.327439999999996,0.0,0.0,57.293117999999986,250.561214296,0.0,0.0,0.0,27.327439999999996,0.0,0.0,57.293117999999986,250.561214296,0.0,0.0,0.0,27.327439999999996,0.0,0.0,57.293117999999986,250.561214296,3699.3873914627734,135.23031922412216,0.0,0.0,0.0,0.0,0.0,0.0
993,2.56,Valsad,2017,1,192.70572002079257,2.0,153.41636272256892,30.191460392490914,2.0,1.0,78.40824871811667,213.1714286,976.0725958832799,7.0,348.94216147576344,28.13260304919152,1.0,6.0,86.55344454297516,160.40816327,577.9488732664116,6.0,334.51233366165025,27.671329005268746,0.0,5.0,86.0424095269462,179.41428571666665,295.8033108295158,4.0,234.2205427056712,28.47497885488314,5.0,3.0,76.33922170015792,210.33035713750002,5818.067113414202,156.81649743623333,27459.46288717824,86.55344454297516,15992.613420379246,0.0,8422.993021074888,381.6961085007896
994,2.39,Bharuch,2020,1,84.7575794099211,1.0,84.50414685570261,31.22858339995375,2.0,2.0,67.56052283300849,238.8357143,0.0,0.0,0.0,27.17528,0.0,0.0,57.246821999999995,250.561214296,0.0,0.0,0.0,27.17528,0.0,0.0,57.246821999999995,250.561214296,0.0,0.0,0.0,27.17528,0.0,0.0,57.246821999999995,250.561214296,2646.859137380924,135.12104566601698,0.0,0.0,0.0,0.0,0.0,0.0
995,2.42,Valsad,2015,1,19.256256166419025,1.0,19.15160260029718,30.981931060689995,2.0,2.0,66.95286838243166,238.83571425,766.7966789747402,6.0,399.2533547548292,27.612131496086068,0.0,0.0,85.05451393546278,222.60408162857144,154.36401002971772,6.0,65.51313239227342,26.98733790173874,1.0,0.0,83.42842820844886,254.63095236666663,468.22005482912334,4.0,367.2293635215453,27.51407124944813,6.0,0.0,74.6417770545255,221.725,596.5960010349809,133.90573676486332,21172.89073061262,0.0,4165.87369853938,83.42842820844886,12882.63994898901,447.85066232715303
996,2.76,Navsari,2021,1,141.90826436420727,2.0,131.79385243328105,30.53399619740166,1.0,1.0,84.22722703040051,233.93571425,0.0,0.0,0.0,27.577768,0.0,0.0,68.68268,247.99189561538464,0.0,0.0,0.0,27.577768,0.0,0.0,68.68268,247.99189561538464,0.0,0.0,0.0,27.577768,0.0,0.0,68.68268,247.99189561538464,4333.0264044765745,84.22722703040051,0.0,0.0,0.0,0.0,0.0,0.0
997,3.25,Tapi,2017,1,120.35379688073394,1.0,115.57840183486238,30.807639329306497,2.0,1.0,73.60930935773908,206.5357143,0.0,0.0,0.0,27.136870999999992,0.0,0.0,57.482117,255.2741758346154,0.0,0.0,0.0,27.136870999999992,0.0,0.0,57.482117,255.2741758346154,0.0,0.0,0.0,27.136870999999992,0.0,0.0,57.482117,255.2741758346154,3707.8163662142642,147.21861871547816,0.0,0.0,0.0,0.0,0.0,0.0
998,2.17,Bharuch,2017,1,90.88690476813808,1.0,87.82284349977606,31.938901877162337,2.0,2.0,70.30613074408012,238.98571425,0.0,0.0,0.0,27.269842000000004,0.0,0.0,56.182624999999994,257.29340658461535,0.0,0.0,0.0,27.269842000000004,0.0,0.0,56.182624999999994,257.29340658461535,0.0,0.0,0.0,27.269842000000004,0.0,0.0,56.182624999999994,257.29340658461535,2902.8279333085598,140.61226148816024,0.0,0.0,0.0,0.0,0.0,0.0
999,2.92,Valsad,2022,1,6.069113171979069,0.0,4.699110198620363,30.564403321854293,1.0,2.0,66.12701512194197,272.33571429999995,0.0,0.0,0.0,27.33787699999999,0.0,0.0,53.485893000000004,250.4087912076923,0.0,0.0,0.0,27.33787699999999,0.0,0.0,53.485893000000004,250.4087912076923,0.0,0.0,0.0,27.33787699999999,0.0,0.0,53.485893000000004,250.4087912076923,185.4988227943467,66.12701512194197,0.0,0.0,0.0,0.0,0.0,0.0
Real_Bharuch_2013,1.39,Bharuch,2013,0,223.8,2.0,217.3,30.72142857,2.0,2.0,72.35714286000001,210.63571430000002,1229.1,7.0,297.0,27.351020408571426,0.0,2.0,89.80612244857141,165.7387755142857,330.90000000000003,6.0,220.0,26.69047619,0.0,0.0,87.75238095166667,219.23571428333332,236.8,5.0,108.7,26.821428572499997,3.0,0.0,80.4375,211.71785715,6875.455713966,144.71428572000002,33617.13918417514,0.0,8831.878571271,0.0,6351.314285967999,241.3125
Real_Bharuch_2014,1.92,Bharuch,2014,0,7.8,0.0,2.1,32.25,4.0,4.0,64.392857145,280.02142855,289.9,5.0,127.9,29.848979592857145,4.0,6.0,75.49795918285713,251.07551020000002,343.9,6.0,115.9,27.273809521666667,0.0,0.0,88.03333333500001,204.02142855000002,45.0,3.0,23.4,27.90178571375,6.0,0.0,72.83214285624999,236.4249999875,251.54999999999998,257.57142858,8653.219183969286,301.9918367314285,9379.463094501167,0.0,1255.58035711875,436.9928571374999
Real_Bharuch_2015,1.77,Bharuch,2015,0,20.4,2.0,10.2,31.835714285,4.0,4.0,65.44285714,246.10714285,684.5,6.0,338.4,28.283673467142854,0.0,3.0,84.21224489857141,210.8367347,107.8,5.0,62.6,27.704761905,1.0,0.0,82.04761904833335,254.05714286666668,415.90000000000003,3.0,349.3,28.244642856250003,6.0,0.0,72.25178571375001,223.7875,649.448571414,261.77142856,19360.174488259283,0.0,2986.573333359,82.04761904833335,11746.946963914377,433.5107142825001
Real_Bharuch_2016,1.63,Bharuch,2016,0,0.0,0.0,0.0,32.792857145,4.0,4.0,61.77142857,292.2357143,438.49,6.0,124.22,28.865306124285713,2.0,5.0,80.31020408142857,217.60204081428574,437.79599999999994,6.0,152.886,26.983333333333338,0.0,0.0,86.50952381,235.79285713333334,272.146,3.0,123.552,26.47142857125,0.0,0.0,76.67678571375001,227.26607144999997,0.0,247.08571428,12657.148082438043,160.62040816285713,11813.1954,0.0,7204.093399951404,0.0
Real_Bharuch_2017,1.89,Bharuch,2017,0,209.712,2.0,101.321,32.085714284999995,4.0,4.0,69.857142855,238.98571425,562.877,7.0,157.838,29.591836734285714,2.0,7.0,80.07346938714285,174.28775511285716,345.266,6.0,179.023,28.733333333333334,0.0,6.0,81.81666666666668,182.2690476,87.256,3.0,40.142,29.357142857499998,7.0,5.0,69.760714285,218.9071428625,6728.759314135918,279.42857142,16656.56428548454,160.1469387742857,9920.643066666667,0.0,2561.5868571740198,488.32499999500004
Real_Bharuch_2018,1.53,Bharuch,2018,0,28.794,2.0,13.054,33.071428575,4.0,4.0,65.32857143,287.50714285,927.3679999999999,7.0,368.304,29.42244897857143,2.0,7.0,80.13469387857143,158.2510203942857,241.708,6.0,119.3,28.147619046666666,0.0,2.0,81.49285714333335,169.69523808333332,38.394000000000005,1.0,33.116,29.6160714275,7.0,1.0,63.182142857500004,229.310714275,952.25871438855,261.31428572,27285.43766435983,160.26938775714285,6803.504704531706,0.0,1137.0794463874352,442.2750000025
Real_Bharuch_2019,1.58,Bharuch,2019,0,0.0,0.0,0.0,32.900000000000006,4.0,4.0,65.43571428499999,299.75,495.249,7.0,214.404,30.28163265142857,4.0,5.0,78.14081632714286,187.1510204142857,859.1,6.0,446.498,28.133333335000003,0.0,5.0,86.02857142666666,130.16904763833335,304.496,6.0,98.096,28.4303571425,2.0,4.0,79.2625,175.55714284125,0.0,261.74285713999996,14996.948288987349,312.56326530857143,24169.346668098504,0.0,8656.930028462679,158.525
Real_Bharuch_2020,1.78,Bharuch,2020,0,184.60999999999999,2.0,92.029,31.307142855,4.0,4.0,68.64285714,238.8357143,506.453,7.0,157.428,30.079591837142857,4.0,7.0,80.87959183857143,189.61020405714285,924.9649999999999,6.0,313.539,28.559523811666665,1.0,6.0,87.09761904999999,144.50952379,221.09500000000003,4.0,162.556,29.67678571375,6.0,5.0,69.68750000125,206.564285725,5779.611642461549,274.57142856,15233.899524696511,323.5183673542857,26416.559942458254,87.09761904999999,6561.388937381557,418.12500000750003
Real_Bharuch_2021,2.02,Bharuch,2021,0,64.214,2.0,31.907,31.30714286,4.0,2.0,71.12857143,253.1,406.132,6.0,153.571,30.065306121428566,3.0,6.0,77.65510204142858,188.16530609999998,384.007,6.0,140.346,28.690476191666665,0.0,5.0,81.53571428666667,163.28095236666664,545.169,5.0,215.861,28.146428569999998,4.0,4.0,75.47142857124999,186.67499996249998,2010.3568716120399,284.51428572,12210.482905708026,232.96530612428575,11017.343690933341,0.0,15344.560317078329,301.88571428499995
Real_Bharuch_2022,1.76,Bharuch,2022,0,0.956,0.0,0.478,32.41428571,4.0,4.0,56.699999999999996,301.11428575,835.207,7.0,249.595,28.948979591428575,3.0,3.0,77.7857142857143,192.11632652857142,348.74699999999996,6.0,151.046,28.402380951666668,1.0,3.0,78.83333333333333,202.72142856666667,263.521,4.0,148.546,27.6053571425,2.0,0.0,65.82142857125,214.0196428625,30.98805713876,226.79999999999998,24178.390397618285,233.35714285714292,9905.245149750894,78.83333333333333,7274.591319548743,131.6428571425
Real_Bharuch_2023,2.47,Bharuch,2023,0,4.314,0.0,3.557,33.128571425000004,2.0,2.0,54.785714285,306.22142859999997,0.0,0.0,0.0,28.493167702173913,0.0,0.0,42.36956521695652,264.95527951304354,0.0,0.0,0.0,28.493167702173913,0.0,0.0,42.36956521695652,264.95527951304354,0.0,0.0,0.0,28.493167702173913,0.0,0.0,42.36956521695652,264.95527951304354,142.91665712745,109.57142857,0.0,0.0,0.0,0.0,0.0,0.0
Real_Narmada_2013,0.81,Narmada,2013,0,188.0,2.0,174.2,29.557142855000002,2.0,1.0,69.77142857,216.86428575,903.8,7.0,195.3,25.56734693857143,0.0,0.0,91.29795918285716,167.00612244285713,305.59999999999997,6.0,172.3,24.766666666666666,0.0,0.0,90.36190476,211.56428571666666,230.39999999999998,6.0,73.5,24.70892857125,0.0,0.0,82.9857142875,213.2660714125,5556.74285674,139.54285714,23107.768163080855,0.0,7568.693333333332,0.0,5692.937142815999,0.0
Real_Narmada_2014,0.73,Narmada,2014,0,13.100000000000001,2.0,7.9,31.97857143,2.0,1.0,54.92142857,296.7285714,448.1,5.0,231.1,28.38979592,4.0,2.0,73.95102040857144,250.04897958571428,545.4,6.0,172.0,25.352380951666664,0.0,0.0,90.05000000166666,203.90238093333332,71.10000000000001,3.0,33.4,25.45535714125,0.0,0.0,74.96785714375,241.14285715,418.91928573300004,109.84285714,12721.467551752,295.80408163428575,13827.188571038998,0.0,1809.8758927428753,0.0
Real_Narmada_2015,0.6,Narmada,2015,0,15.6,1.0,15.6,31.25,2.0,1.0,58.17142857,264.9642857,607.3000000000001,5.0,266.1,26.587755101428574,0.0,0.0,84.86734694142856,223.41632652857137,106.2,6.0,33.1,25.621428570000003,0.0,0.0,85.285714285,251.57857141666668,433.59999999999997,4.0,345.9,26.039285713749997,0.0,0.0,73.71964285749999,228.5928571375,487.5,116.34285714,16146.743673097575,0.0,2720.9957141340005,0.0,11290.634285481998,0.0
Real_Narmada_2016,0.54,Narmada,2016,0,0.0,0.0,0.0,32.742857145,2.0,2.0,56.307142854999995,302.8571429,278.8,6.0,84.9,28.234693877142856,4.0,1.0,78.41224489714286,214.4408163285714,434.09999999999997,6.0,187.6,26.099999999999998,0.0,0.0,86.476190475,234.5,166.1,2.0,128.6,25.55535714125,1.0,0.0,75.83571428500001,227.3696428625,0.0,112.61428570999999,7871.832652947429,313.6489795885714,11330.009999999998,0.0,4244.744821161625,75.83571428500001
Real_Narmada_2017,0.79,Narmada,2017,0,27.5,2.0,14.3,31.02857143,2.0,1.0,69.12857142499999,226.8714286,737.4000000000001,7.0,197.0,27.820408164285713,3.0,0.0,84.18163265285715,155.71224489857144,349.9,6.0,167.7,27.288095236666663,0.0,0.0,83.83095238333333,164.5595238,79.3,3.0,26.7,28.31071428625,7.0,0.0,68.6875,213.5464285625,853.285714325,138.25714284999998,20514.768980344288,252.54489795857143,9548.104523309665,0.0,2245.039642899625,480.8125
Real_Narmada_2018,0.85,Narmada,2018,0,1.0,0.0,0.9,32.492857145,2.0,2.0,61.892857140000004,281.91428575,743.7,7.0,302.3,27.924489795714283,4.0,1.0,82.61836734571429,145.80816326285714,267.09999999999997,6.0,106.5,26.573809524999998,0.0,0.0,84.40952381,145.35238096666666,40.099999999999994,2.0,33.3,27.9321428575,7.0,0.0,65.63214285875,225.68214285,32.492857145,123.78571428000001,20767.443061072714,330.47346938285716,7097.864524127499,0.0,1120.07892858575,459.42500001125
Real_Narmada_2019,1.0,Narmada,2019,0,0.0,0.0,0.0,32.971428575,2.0,2.0,58.62142857,298.4642857,374.6,7.0,127.6,29.114285712857146,6.0,3.0,79.14489795857142,172.01020406571428,1134.5,6.0,585.3,26.719047619999998,0.0,0.0,88.842857145,114.82142857333332,388.4,7.0,107.2,27.12142857125,1.0,0.0,79.50357142875,165.85714286125,0.0,117.24285714,10906.211428036288,474.8693877514285,30312.759524889996,0.0,10533.962857073499,79.50357142875
Real_Narmada_2020,1.02,Narmada,2020,0,59.0,1.0,57.5,30.40714286,2.0,1.0,67.857142855,226.67857145,294.2,7.0,68.8,28.810204082857144,6.0,2.0,82.5,178.95102041428572,757.3000000000001,6.0,320.0,27.276190476666667,1.0,1.0,88.22857142666668,135.45238095,206.70000000000002,4.0,99.4,28.09285714125,7.0,0.0,73.23214285750001,198.14285715,1794.02142874,135.71428571,8475.962041176572,495.0,20656.259047979667,88.22857142666668,5806.793571096376,512.6250000025001
Real_Narmada_2021,1.03,Narmada,2021,0,37.3,1.0,35.0,30.378571425,2.0,1.0,69.571428575,237.3071429,435.5,7.0,113.7,28.38979592,3.0,1.0,81.42244897714285,167.91632654428574,238.6,6.0,76.9,27.25238095166667,0.0,0.0,84.48333333333333,145.89761905,578.5,6.0,206.8,26.83035714375,3.0,0.0,77.001785715,181.8607143,1133.1207141524999,139.14285715,12363.756123160001,244.26734693142856,6502.418095067667,0.0,15521.361607659375,231.005357145
Real_Narmada_2022,1.03,Narmada,2022,0,2.8000000000000003,0.0,2.7,31.985714285,2.0,1.0,53.635714285000006,296.5142857,728.4,7.0,267.0,27.599999998571427,3.0,0.0,80.09795918285714,166.73061224285715,255.70000000000005,6.0,83.0,26.68571428666667,1.0,0.0,83.71190476166667,187.50952379999998,211.70000000000002,5.0,86.2,26.1678571425,4.0,0.0,68.4767857125,209.341071425,89.55999999800001,107.27142857000001,20103.839998959425,240.2938775485714,6823.537143100669,83.71190476166667,5539.73535706725,273.90714285
Real_Navsari_2013,2.4,Navsari,2013,0,247.10000000000002,2.0,231.3,29.95,2.0,2.0,75.514285715,205.8285714,1247.6999999999998,7.0,297.0,26.94489795857143,0.0,1.0,90.52244898000001,166.09591837142858,343.90000000000003,6.0,226.6,26.283333333333335,0.0,0.0,88.614285715,215.56428571666666,214.0,6.0,64.5,26.489285715,3.0,0.0,81.3660714275,214.7517857,7400.645,151.02857143,33619.14918290957,0.0,9038.838333333335,0.0,5668.70714301,244.0982142825
Real_Navsari_2014,2.73,Navsari,2014,0,23.4,4.0,6.3,31.507142854999998,4.0,4.0,66.892857145,277.3857143,336.7,5.0,128.2,29.212244897142856,3.0,6.0,77.96530612428572,246.24489794285714,374.4,6.0,121.7,26.86190476,0.0,0.0,89.12857142833333,205.95238095,61.099999999999994,3.0,23.9,27.548214285,6.0,0.0,73.6482142875,236.196428575,737.2671428069999,267.57142858,9835.762856868,233.89591837285715,10057.097142144,0.0,1683.1958928134998,441.889285725
Real_Navsari_2015,2.43,Navsari,2015,0,28.0,2.0,14.0,31.207142855,4.0,4.0,67.55,239.62142855,700.5999999999999,6.0,354.1,27.86734694,0.0,2.0,85.29591836714285,214.39591835714288,129.4,6.0,60.7,27.20952380833333,1.0,0.0,83.8,253.74047620000002,430.00000000000006,4.0,349.6,27.79464285625,6.0,0.0,74.1571428575,222.60535715,873.79999994,270.2,19523.863266163997,0.0,3520.912380798333,83.8,11951.696428187503,444.94285714500006
Real_Navsari_2016,2.62,Navsari,2016,0,0.0,0.0,0.0,31.907142855,4.0,4.0,66.22857143,285.8642857,656.5,6.0,194.9,28.12653061142857,2.0,4.0,83.95510204142856,211.1755102142857,504.2,5.0,225.8,26.526190476666667,0.0,0.0,88.29761904833332,232.60952381666664,399.1,4.0,181.6,25.9160714275,2.0,0.0,79.6875,227.02321428750002,0.0,264.91428572,18465.067346402855,167.91020408285712,13374.505238335332,0.0,10343.104106715251,159.375
Real_Navsari_2017,2.47,Navsari,2017,0,349.4,4.0,165.7,31.164285715,4.0,2.0,75.00714285500001,226.4357143,508.0,7.0,163.0,28.875510204285714,1.0,6.0,84.70612244857143,172.23061225714284,405.9,6.0,219.1,28.252380951666666,0.0,5.0,85.24047619166667,187.18809523333334,137.0,3.0,71.9,29.1178571425,6.0,3.0,73.926785715,216.5446428625,10888.801428820998,300.02857142000005,14668.759183777143,84.70612244857143,11467.641428281499,0.0,3989.1464285225,443.56071428999996
